Ingredient,Molecule,PubChem_ID,conc_level
Mango,3-Methylbutanal,11552.0,5.2323
Mango,farnesol,445070.0,2.5069
Melon,Isoamyl butyrate,7795.0,17.6382
Melon,Hexyl Hexanoate,22873.0,9.7938
Melon,coumarin,323.0,4.5884
Melon,Daidzin,107971.0,3.6172
Melon,2-Methylbutyl Acetate,12209.0,5.842
Melon,L-Malic acid,222656.0,25.3112
Melon,2-Methylbutyraldehyde,7284.0,48.614
Melon,3-methylthiopropanol,10448.0,26.5432
Melon,Methyl Benzoate,7150.0,9.3335
Melon,Citral,638011.0,9.736
Melon,2-Methyl-1-propanol,6560.0,261.1478
Melon,Octyl butyrate,61030.0,0.2334
Melon,cis-3-Hexenyl pentanoate,5367682.0,9.6459
Melon,Violet leaf aldehyde,643731.0,45.992
Melon,3-Hexanone,11509.0,0.5653
Melon,palmitic acid,985.0,14.0086
Melon,Geraniol,637566.0,3.0257
Melon,Nonadecane,12401.0,4.7861
Melon,Ethyl (methylthio)acetate (PubChem ID: 78199),,4.2141
Melon,Ethyl 3-methylpentanoate,560255.0,3.2939
Melon,alpha-Maltose,439341.0,8.6484
Melon,Methyl Acetate,6584.0,4.405
Melon,2-Nonanone,13187.0,4.7522
Melon,2-Ethyl-4-hydroxy-5-methyl-3(2H)-furanone (PubChem ID: 33931),,109.2587
Melon,Phlorizin,6072.0,3.0102
Melon,Methyl jasmonate,5367719.0,8.0495
Melon,"3,4-Dihydroxybenzoic Acid",72.0,140.2989
Melon,nicotine,89594.0,4.7595
Melon,kaempferol,5280863.0,6.6316
Melon,Propyl acetate,7997.0,18.8497
Melon,methanethiol,878.0,1.8543
Melon,1-Hexanol,8103.0,334.832
Melon,daidzein,5281708.0,0.217
Melon,1-Heptanol,8129.0,130.7039
Melon,benzaldehyde,240.0,4.0248
Melon,benzyl alcohol,244.0,309.6161
Melon,alpha-L-Sorbopyranose,441484.0,1.168
Melon,2-Ethylbutyric Acid,6915.0,29.6544
Melon,DL-Liquiritigenin,1889.0,7.7028
Melon,CID 644104,644104.0,3.8239
Melon,1-Nonanol,8914.0,167.4975
Melon,Taxifolin,439533.0,3.621
Melon,3-Hexenal,643139.0,5.7918
Melon,alpha-TERPINEOL,17100.0,7.5464
Melon,D-mannitol,6251.0,2.8892
Melon,2-Ethylbutanal,7359.0,26.6173
Melon,Farnesylacetone,61206.0,10.8743
Melon,"5,6-Epoxy-beta-ionone",5352481.0,1.1919
Melon,indole-3-acetic acid,802.0,136.493
Melon,Delta-Nonalactone,18698.0,0.753
Melon,phloretin,4788.0,9.2877
Melon,Ethyl 3-(methylthio)propionate (PubChem ID: 61592),,19.2627
Melon,Ethyl Decanoate,8048.0,10.077
Melon,1-Pyrroline,79803.0,7.0684
Melon,Methyl Isobutyrate,11039.0,5.9396
Melon,Menthone,26447.0,7.8441
Melon,Isopropyl Acetate,7915.0,12.2495
Melon,Hexanal,6184.0,6.5792
Melon,"3,6-Nonadien-1-ol",42011.0,5.762
Melon,Geranyl Acetate,1549026.0,5.4405
Melon,Linamarin,11128.0,9.4036
Melon,Piperonal,8438.0,9.4056
Melon,2-Methyl-1-Butanol,8723.0,80.109
Melon,1-octanol,957.0,370.3604
Melon,delta-Undecalactone,61204.0,5.2098
Melon,cis-3-Hexenyl acetate,5363388.0,8.9709
Melon,3-Hexanol,12178.0,121.7787
Melon,Heptanoic Acid,8094.0,168.2667
Melon,salicylic acid,338.0,175.4313
Melon,isopropanol,3776.0,447.8749
Melon,Methyl Linolenate,5319706.0,2.3539
Melon,Tetradecanoic acid,11005.0,180.6687
Melon,vanillin,1183.0,2.2446
Melon,Butyl butyrate,7983.0,16.7431
Melon,Dimethyl disulfide,12232.0,0.5948
Melon,(Z)-cinnamyl alcohol (PubChem ID: 5280511),,336.6137
Melon,Methyl Dodecanoate,8139.0,18.943
Melon,Amyl octanoate,61185.0,18.285
Melon,Ethyl 3-Hexenoate,5362622.0,5.3427
Melon,Heptyl acetate,8159.0,7.7261
Melon,cinnamyl alcohol,5315892.0,330.4394
Melon,Ethyl Vinyl Ketone,15394.0,6.7394
Melon,Allyl Alcohol,7858.0,230.7409
Melon,Methyl Valerate,12206.0,18.2412
Melon,hydrogen peroxide,784.0,4.7305
Melon,S-Methyl thioacetate,73750.0,8.4612
Melon,beta-Cyclocitral,9895.0,8.4602
Melon,Beta-Ionone,638014.0,9.2066
Melon,Isoeugenol,853433.0,2.7489
Melon,Isobutyl Acetate,8038.0,4.0125
Melon,betaine,247.0,2.5527
Melon,Phenethyl acetate,7654.0,10.59
Melon,Eucalyptol,2758.0,0.3878
Melon,Propyl Propionate,7803.0,15.8982
Melon,Isobutyl propionate,10895.0,2.1048
Melon,Phenylacetic Acid,999.0,120.2141
Melon,Isobutyraldehyde,6561.0,46.7285
Melon,naringenin,439246.0,5.1818
Melon,Ethyl dodecanoate,7800.0,0.6798
Melon,cis-3-Hexenal,643941.0,7.8634
Melon,cinnamaldehyde,637511.0,26.6126
Melon,trans-2-Hexenal,5281168.0,6.3693
Melon,2-Pentanol,22386.0,243.5118
Melon,1-Dodecanol,8193.0,346.2982
Melon,Pentanal,8063.0,36.1696
Melon,Sinapic Acid,637775.0,169.7024
Melon,stearic acid,5281.0,64.6689
Melon,6-Methyl-5-Hepten-2-One,9862.0,18.8804
Melon,1-Octen-3-yl acetate,17121.0,17.7699
Melon,Methyl Propionate,11124.0,9.1974
Melon,Cyclopentanone,8452.0,1.4524
Melon,2-Pentyl Acetate,12278.0,19.8997
Melon,2-Isopropyl-5-methylcyclohexanone,6986.0,7.7264
Melon,Methyl butyrate,12180.0,10.9993
Melon,Isobutyl isobutyrate,7351.0,9.4821
Melon,quercetin,5280343.0,4.2146
Melon,2-Heptanone,8051.0,8.9048
Melon,1-Octen-3-Ol,18827.0,6.4282
Melon,3-(Methylthio)propionaldehyde (PubChem ID: 18635),,47.6123
Melon,2-Phenylethanol,6054.0,124.3536
Melon,3-Octanone,246728.0,4.6824
Melon,(+)-Neomenthol (PubChem ID: 439263),,2.0517
Melon,Isoamyl propionate,7772.0,6.4075
Melon,Octanal,454.0,0.12
Melon,succinic acid,1110.0,68.5402
Melon,NSC5112,5284639.0,0.4697
Melon,Nonanal,31289.0,23.711
Melon,Thiamine Hydrochloride,6202.0,2.5574
Melon,Acetophenone,7410.0,7.4394
Melon,UNII-3KCT4WMT7E,1711944.0,6.3884
Melon,3-(Methylthio)propyl acetate (PubChem ID: 85519),,14.7863
Melon,Butyl propionate,11529.0,11.5276
Melon,Geranylacetone,1549778.0,28.6872
Melon,apigenin,5280443.0,4.9356
Melon,phenylacetaldehyde,998.0,38.1176
Melon,hydrogen cyanide,768.0,2.8468
Melon,Benzyl Benzoate,2345.0,3.9047
Melon,Methyl isovalerate,11160.0,12.4537
Melon,trans-2-Hexen-1-Ol,5318042.0,5.1463
Melon,Methyl 2-methylbutyrate,13357.0,10.3126
Melon,"(Z,z)-3,6-nonadien-1-ol (PubChem ID: 6434541)",,0.5613
Melon,Heneicosane,12403.0,7.4972
Melon,lauric acid,3893.0,0.1698
Melon,trans-3-Hexen-1-ol,5284503.0,2.3043
Melon,MLS002702988,5353545.0,2.2235
Melon,thiamine,1130.0,0.3602
Melon,oleic acid,445639.0,46.6917
Melon,3-Methyl-1-butanol,31260.0,206.1978
Melon,trans-2-Octen-1-Ol,5318599.0,6.3239
Melon,3-Phenylpropanoic acid,107.0,16.0422
Melon,Ethyl Acetate,8857.0,13.6462
Melon,Propionaldehyde,527.0,18.1286
Melon,4-Hexen-3-One,5365811.0,47.3897
Melon,Acetoyl butyrate,529253.0,13.1457
Melon,Hexyl propionate,88454.0,9.1879
Melon,Neral,643779.0,1.4216
Melon,Hexyl acetate,8908.0,16.4999
Melon,2-(Methylthio)ethanol (PubChem ID: 78925),,128.8088
Melon,S-Methyl thiobutyrate,62444.0,3.7886
Melon,Isopentyl isobutyrate,519786.0,9.0626
Melon,3-Methyl-2-butenal,61020.0,7.7146
Melon,3-Phenylpropyl acetate,31226.0,14.8071
Melon,"trans,trans-2,4-Heptadienal",5283321.0,5.9329
Melon,3-Pentanone,7288.0,2.689
Melon,Pentadecane,12391.0,0.8907
Melon,1-Octen-3-One,61346.0,11.1667
Melon,2-(4-Hydroxyphenyl)ethanol (PubChem ID: 10393),,87.0406
Melon,Lycopene,446925.0,3.3949
Melon,lactic acid,612.0,149.0367
Melon,2-Pentylfuran,19602.0,39.92
Melon,Cinnamyl acetate,5282110.0,16.4348
Melon,Nerylacetone,1713001.0,46.4384
Melon,Decyl Acetate,8167.0,16.6093
Melon,(+)-delta-Cadinene (PubChem ID: 441005),,4.0134
Melon,Acrolein,7847.0,8.4605
Melon,indole,798.0,1.0938
Melon,Methyl Hexanoate,7824.0,19.0106
Melon,Tributyrin,6050.0,7.4156
Melon,Heptanal,8130.0,15.6254
Melon,calcium lactate,13144.0,9.2143
Melon,acetone,180.0,32.732
Melon,Isoamyl Acetate,31276.0,19.458
Melon,Nonyl Acetate,8918.0,8.6729
Melon,Myrtenol,10582.0,7.026
Melon,2-Butanone,6569.0,7.8969
Melon,"2,3-butanedione",650.0,1.0505
Melon,trans-2-Nonenal,5283335.0,4.7514
Melon,Hexadecane,11006.0,2.8711
Melon,D-Lactic acid,61503.0,28.6151
Melon,isoliquiritigenin,638278.0,9.6463
Melon,Ethyl Propionate,7749.0,11.2669
Melon,4-hydroxybenzaldehyde,126.0,32.0707
Melon,Cinnamic Acid,444539.0,31.1599
Melon,Farnesal,5280598.0,9.6983
Melon,luteolin,5280445.0,9.4546
Melon,gamma-Nonanolactone,7710.0,0.0464
Melon,(E)-Hept-2-enal (PubChem ID: 5283316),,8.4843
Melon,"3,4-Dihydroxybenzaldehyde",8768.0,43.4768
Melon,Cucurbitacine E,5353547.0,2.7146
Melon,2-METHYLBUTYL 2-METHYLBUTYRATE,17129.0,12.4819
Melon,p-coumaric acid,637542.0,106.0318
Melon,Octadecane,11635.0,1.5434
Melon,1-Penten-3-Ol,12020.0,7.007
Melon,Hexyl octanoate,14228.0,15.2917
Melon,3-Methylbutanal,11552.0,18.0412
Melon,Methyl 3-(methylthio)propionate (PubChem ID: 61641),,13.1181
Melon,farnesol,445070.0,8.4605
Musk Melon,coumarin,323.0,2.232
Musk Melon,Methyl Benzoate,7150.0,19.6289
Musk Melon,3-Hexanone,11509.0,8.763
Musk Melon,Geraniol,637566.0,7.1246
Musk Melon,Ethyl (methylthio)acetate (PubChem ID: 78199),,14.1381
Musk Melon,alpha-Maltose,439341.0,5.7969
Musk Melon,2-Ethyl-4-hydroxy-5-methyl-3(2H)-furanone (PubChem ID: 33931),,45.6179
Musk Melon,Phlorizin,6072.0,5.7471
Musk Melon,(-)-Epigallocatechin (PubChem ID: 72277),,8.6551
Musk Melon,Propyl acetate,7997.0,11.6946
Musk Melon,methanethiol,878.0,1.6829
Musk Melon,daidzein,5281708.0,7.8011
Musk Melon,benzaldehyde,240.0,25.593
Musk Melon,benzyl alcohol,244.0,389.6301
Musk Melon,alpha-L-Sorbopyranose,441484.0,3.9166
Musk Melon,DL-Liquiritigenin,1889.0,1.0852
Musk Melon,phloretin,4788.0,6.5357
Musk Melon,Ethyl Decanoate,8048.0,16.524
Musk Melon,Octyl acetate,8164.0,18.0069
Musk Melon,Hexanal,6184.0,28.8854
Musk Melon,Linamarin,11128.0,5.3527
Musk Melon,2-Methyl-1-Butanol,8723.0,64.4001
Musk Melon,trans-2-Nonen-1-ol,5364941.0,7.1508
Musk Melon,Heptanoic Acid,8094.0,78.2747
Musk Melon,salicylic acid,338.0,23.8613
Musk Melon,vanillin,1183.0,7.1824
Musk Melon,(Z)-cinnamyl alcohol (PubChem ID: 5280511),,332.9744
Musk Melon,Heptyl acetate,8159.0,0.8954
Musk Melon,cinnamyl alcohol,5315892.0,83.9877
Musk Melon,Ethyl Vinyl Ketone,15394.0,45.9161
Musk Melon,hydrogen peroxide,784.0,2.5853
Musk Melon,Isoeugenol,853433.0,6.5862
Musk Melon,Beta-Ionone,638014.0,19.3403
Musk Melon,betaine,247.0,6.7949
Musk Melon,Phenethyl acetate,7654.0,12.46
Musk Melon,Phenylacetic Acid,999.0,7.0111
Musk Melon,cis-3-Hexenal,643941.0,7.4192
Musk Melon,cinnamaldehyde,637511.0,17.5546
Musk Melon,(-)-Epicatechin (PubChem ID: 72276),,5.0286
Musk Melon,cis-6-Nonenal,5362720.0,9.5724
Musk Melon,Sinapic Acid,637775.0,21.4703
Musk Melon,Cyclopentanone,8452.0,6.0119
Musk Melon,2-Isopropyl-5-methylcyclohexanone,6986.0,9.0316
Musk Melon,(-)-Epigallocatechin gallate (PubChem ID: 65064),,7.7156
Musk Melon,(-)-Epicatechin gallate (PubChem ID: 107905),,9.6253
Musk Melon,2-Phenylethanol,6054.0,251.2103
Musk Melon,(+)-Neomenthol (PubChem ID: 439263),,8.8503
Musk Melon,succinic acid,1110.0,120.4846
Musk Melon,NSC5112,5284639.0,0.9224
Musk Melon,Nonanal,31289.0,44.373
Musk Melon,apigenin,5280443.0,6.3086
Musk Melon,phenylacetaldehyde,998.0,19.2148
Musk Melon,trans-2-Hexen-1-Ol,5318042.0,2.22
Musk Melon,cis-2-Nonenal,5354833.0,7.9554
Musk Melon,thiamine,1130.0,9.5184
Musk Melon,3-Phenylpropanoic acid,107.0,2.0668
Musk Melon,3-Methyl-1-butanol,31260.0,301.0088
Musk Melon,Benzyl Propionate,31219.0,9.0912
Musk Melon,Propionaldehyde,527.0,31.3581
Musk Melon,Hexyl acetate,8908.0,0.5038
Musk Melon,3-Phenylpropyl acetate,31226.0,13.8873
Musk Melon,2-(4-Hydroxyphenyl)ethanol (PubChem ID: 10393),,249.4471
Musk Melon,Acrolein,7847.0,9.1221
Musk Melon,(+)-delta-Cadinene (PubChem ID: 441005),,7.7112
Musk Melon,indole,798.0,0.6696
Musk Melon,Tributyrin,6050.0,9.8056
Musk Melon,calcium lactate,13144.0,11.3216
Musk Melon,Nonyl Acetate,8918.0,2.3018
Musk Melon,"2,3-butanedione",650.0,7.4873
Musk Melon,isoliquiritigenin,638278.0,7.2594
Musk Melon,Cinnamic Acid,444539.0,1.6726
Musk Melon,Farnesal,5280598.0,0.2232
Musk Melon,"3,4-Dihydroxybenzaldehyde",8768.0,10.9073
Musk Melon,3-Methylbutanal,11552.0,28.7498
Musk Melon,farnesol,445070.0,8.6916
Musk Melon,Daidzin,107971.0,8.0584
Musk Melon,2-Methylbutyraldehyde,7284.0,1.9839
Musk Melon,3-methylthiopropanol,10448.0,39.6391
Musk Melon,Citral,638011.0,2.2262
Musk Melon,Violet leaf aldehyde,643731.0,17.1832
Musk Melon,cis-3-Nonen-1-ol,5364631.0,3.3193
Musk Melon,Methyleugenol,7127.0,2.2123
Musk Melon,Methyl jasmonate,5367719.0,6.1977
Musk Melon,"3,4-Dihydroxybenzoic Acid",72.0,191.0863
Musk Melon,nicotine,89594.0,2.2061
Musk Melon,Ethyl 2-methylbutyrate,24020.0,1.6348
Musk Melon,kaempferol,5280863.0,5.5969
Musk Melon,"trans,cis-2,6-Nonadien-1-ol",5362833.0,5.8048
Musk Melon,CID 644104,644104.0,1.9524
Musk Melon,1-Nonanol,8914.0,470.9853
Musk Melon,Taxifolin,439533.0,9.9641
Musk Melon,D-mannitol,6251.0,6.7797
Musk Melon,indole-3-acetic acid,802.0,91.9537
Musk Melon,1-Pyrroline,79803.0,0.644
Musk Melon,Menthone,26447.0,7.0692
Musk Melon,Geranyl Acetate,1549026.0,16.1487
Musk Melon,cis-3-Hexenyl acetate,5363388.0,10.277
Musk Melon,Allyl Alcohol,7858.0,359.6126
Musk Melon,Cianidanol,9064.0,9.3653
Musk Melon,Isobutyl Acetate,8038.0,19.1335
Musk Melon,naringenin,439246.0,0.1416
Musk Melon,Isobutyraldehyde,6561.0,10.2185
Musk Melon,6-Methyl-5-Hepten-2-One,9862.0,20.5412
Musk Melon,quercetin,5280343.0,5.3608
Musk Melon,3-(Methylthio)propionaldehyde (PubChem ID: 18635),,36.5821
Musk Melon,Octanal,454.0,42.5059
Musk Melon,Thiamine Hydrochloride,6202.0,0.8498
Musk Melon,hydrogen cyanide,768.0,2.3827
Musk Melon,Benzyl Benzoate,2345.0,3.1313
Musk Melon,"(Z,z)-3,6-nonadien-1-ol (PubChem ID: 6434541)",,6.0957
Musk Melon,Butyl acetate,31272.0,9.3371
Musk Melon,trans-3-Hexen-1-ol,5284503.0,1.3073
Musk Melon,MLS002702988,5353545.0,7.0508
Musk Melon,Ethyl Acetate,8857.0,15.9758
Musk Melon,4-Hexen-3-One,5365811.0,23.5783
Musk Melon,Neral,643779.0,5.7312
Musk Melon,Gallocatechin,65084.0,4.2843
Musk Melon,cis-6-Nonen-1-ol,5362792.0,4.2169
Musk Melon,Benzyl Acetate,8785.0,13.9659
Musk Melon,3-Methyl-2-butenal,61020.0,8.5244
Musk Melon,3-Pentanone,7288.0,9.3543
Musk Melon,Heptanal,8130.0,7.5878
Musk Melon,acetone,180.0,38.4732
Musk Melon,2-Butanone,6569.0,1.5348
Musk Melon,D-Lactic acid,61503.0,163.589
Musk Melon,4-hydroxybenzaldehyde,126.0,20.7956
Musk Melon,luteolin,5280445.0,0.0434
Musk Melon,Cucurbitacine E,5353547.0,3.8804
Musk Melon,p-coumaric acid,637542.0,64.9186
Naranjilla,coumarin,323.0,0.0758
Naranjilla,Daidzin,107971.0,3.6652
Naranjilla,2-Methylbutyraldehyde,7284.0,20.9583
Naranjilla,3-methylthiopropanol,10448.0,386.8341
Naranjilla,Methyl Benzoate,7150.0,8.3702
Naranjilla,Citral,638011.0,8.6199
Naranjilla,3-Hexanone,11509.0,0.2189
Naranjilla,Ethyl 3-hydroxybutyrate,62572.0,5.74
Naranjilla,Geraniol,637566.0,6.7903
Naranjilla,alpha-Maltose,439341.0,3.4872
Naranjilla,2-Ethyl-4-hydroxy-5-methyl-3(2H)-furanone (PubChem ID: 33931),,31.8496
Naranjilla,Phlorizin,6072.0,1.667
Naranjilla,gamma-Dodecalactone,16821.0,0.7925
Naranjilla,Methyl jasmonate,5367719.0,5.4938
Naranjilla,"3,4-Dihydroxybenzoic Acid",72.0,80.1605
Naranjilla,nicotine,89594.0,1.2149
Naranjilla,kaempferol,5280863.0,1.949
Naranjilla,methanethiol,878.0,1.3064
Naranjilla,daidzein,5281708.0,8.2336
Naranjilla,benzaldehyde,240.0,14.4328
Naranjilla,benzyl alcohol,244.0,95.277
Naranjilla,alpha-L-Sorbopyranose,441484.0,2.9225
Naranjilla,DL-Liquiritigenin,1889.0,1.1273
Naranjilla,CID 644104,644104.0,2.9448
Naranjilla,Taxifolin,439533.0,7.7905
Naranjilla,alpha-TERPINEOL,17100.0,11.9283
Naranjilla,D-mannitol,6251.0,7.1037
Naranjilla,indole-3-acetic acid,802.0,72.14
Naranjilla,phloretin,4788.0,4.1188
Naranjilla,1-Pyrroline,79803.0,9.0431
Naranjilla,Methyl Isobutyrate,11039.0,11.443
Naranjilla,Menthone,26447.0,3.7147
Naranjilla,Hexanal,6184.0,15.2614
Naranjilla,Geranyl Acetate,1549026.0,16.6542
Naranjilla,Linamarin,11128.0,6.83
Naranjilla,2-Methyl-1-Butanol,8723.0,16.6922
Naranjilla,cis-3-Hexenyl acetate,5363388.0,11.7587
Naranjilla,salicylic acid,338.0,163.3701
Naranjilla,vanillin,1183.0,4.019
Naranjilla,(Z)-cinnamyl alcohol (PubChem ID: 5280511),,178.1234
Naranjilla,cinnamyl alcohol,5315892.0,315.9808
Naranjilla,Ethyl Vinyl Ketone,15394.0,12.8878
Naranjilla,Allyl Alcohol,7858.0,433.0114
Naranjilla,Ethyl Crotonate,429065.0,6.2954
Naranjilla,hydrogen peroxide,784.0,8.577
Naranjilla,Methyl octanoate,8091.0,5.9246
Naranjilla,Isoeugenol,853433.0,3.5388
Naranjilla,Isobutyl Acetate,8038.0,8.5577
Naranjilla,betaine,247.0,5.2625
Naranjilla,Phenethyl acetate,7654.0,14.3432
Naranjilla,Phenylacetic Acid,999.0,152.5673
Naranjilla,Isobutyraldehyde,6561.0,47.3226
Naranjilla,naringenin,439246.0,8.7901
Naranjilla,cis-3-Hexenal,643941.0,8.7715
Naranjilla,cinnamaldehyde,637511.0,20.6884
Naranjilla,2-Pentanol,22386.0,185.9008
Naranjilla,Sinapic Acid,637775.0,157.3767
Naranjilla,6-Methyl-5-Hepten-2-One,9862.0,24.15
Naranjilla,Cyclopentanone,8452.0,7.5023
Naranjilla,Methyl Propionate,11124.0,3.9058
Naranjilla,2-Isopropyl-5-methylcyclohexanone,6986.0,3.3185
Naranjilla,Methyl butyrate,12180.0,17.5937
Naranjilla,3-(Methylthio)propionaldehyde (PubChem ID: 18635),,19.4012
Naranjilla,2-Phenylethanol,6054.0,289.3731
Naranjilla,(+)-Neomenthol (PubChem ID: 439263),,6.6852
Naranjilla,succinic acid,1110.0,28.1492
Naranjilla,Octanal,454.0,23.3731
Naranjilla,NSC5112,5284639.0,1.9419
Naranjilla,"2,4-Hexadien-1-Ol",641256.0,0.509
Naranjilla,apigenin,5280443.0,7.5675
Naranjilla,phenylacetaldehyde,998.0,9.2883
Naranjilla,hydrogen cyanide,768.0,6.5233
Naranjilla,Benzyl Benzoate,2345.0,1.4565
Naranjilla,Ethyl Benzoate,7165.0,2.9917
Naranjilla,trans-2-Hexen-1-Ol,5318042.0,7.1462
Naranjilla,trans-3-Hexen-1-ol,5284503.0,7.5002
Naranjilla,thiamine,1130.0,7.1504
Naranjilla,3-Phenylpropanoic acid,107.0,56.1338
Naranjilla,Ethyl Acetate,8857.0,15.876
Naranjilla,3-Methyl-1-butanol,31260.0,136.8147
Naranjilla,Propionaldehyde,527.0,35.8892
Naranjilla,4-Hexen-3-One,5365811.0,49.49
Naranjilla,Acetoyl butyrate,529253.0,6.2919
Naranjilla,Neral,643779.0,0.4184
Naranjilla,Hexyl acetate,8908.0,9.4116
Naranjilla,3-Methyl-2-butenal,61020.0,5.5652
Naranjilla,3-Pentanone,7288.0,5.5701
Naranjilla,2-(4-Hydroxyphenyl)ethanol (PubChem ID: 10393),,2.6095
Naranjilla,Acrolein,7847.0,1.1519
Naranjilla,(+)-delta-Cadinene (PubChem ID: 441005),,2.4248
Naranjilla,indole,798.0,2.4265
Naranjilla,Methyl Hexanoate,7824.0,6.4973
Naranjilla,Tributyrin,6050.0,3.9488
Naranjilla,Heptanal,8130.0,32.4317
Naranjilla,calcium lactate,13144.0,3.2426
Naranjilla,acetone,180.0,6.0944
Naranjilla,Isoamyl Acetate,31276.0,5.1352
Naranjilla,2-Butanone,6569.0,5.6539
Naranjilla,"2,3-butanedione",650.0,4.5614
Naranjilla,D-Lactic acid,61503.0,99.8007
Naranjilla,isoliquiritigenin,638278.0,0.7927
Naranjilla,4-hydroxybenzaldehyde,126.0,46.7216
Naranjilla,Cinnamic Acid,444539.0,47.2286
Naranjilla,Farnesal,5280598.0,7.1047
Naranjilla,luteolin,5280445.0,3.636
Naranjilla,"3,4-Dihydroxybenzaldehyde",8768.0,40.3301
Naranjilla,p-coumaric acid,637542.0,132.7626
Naranjilla,3-Methylbutanal,11552.0,25.1987
Naranjilla,Methyl 3-(methylthio)propionate (PubChem ID: 61641),,10.9002
Naranjilla,farnesol,445070.0,2.1316
Orange,coumarin,323.0,5.4552
Orange,Daidzin,107971.0,7.1147
Orange,Sinensetin,145659.0,5.5299
Orange,"(2E,4E)-deca-2,4-dienal (PubChem ID: 5283349)",,7.2328
Orange,Thymol,6989.0,5.2815
Orange,2-Methylbutyraldehyde,7284.0,43.5318
Orange,Methyl Benzoate,7150.0,2.5512
Orange,3-methylthiopropanol,10448.0,415.8883
Orange,Citral,638011.0,6.1948
Orange,Ethyl Octanoate,7799.0,10.1941
Orange,2-Methyl-1-propanol,6560.0,289.4691
Orange,Octyl butyrate,61030.0,0.4899
Orange,Isopulegol,170833.0,3.4414
Orange,Ethyl 2-aminobenzoate,6877.0,13.2719
Orange,6753-98-6,6508206.0,6.496
Orange,Methyl 2-(methylamino)benzoate (PubChem ID: 6826),,16.5328
Orange,AC1L9CNW,442355.0,9.2795
Orange,Ethyl 3-hydroxybutyrate,62572.0,6.9059
Orange,3-Hexanone,11509.0,8.7196
Orange,Geraniol,637566.0,12.0992
Orange,Ethyl Formate,8025.0,11.9273
Orange,CHEBI:49249,403919.0,3.6318
Orange,alpha-Maltose,439341.0,3.1849
Orange,2-Ethyl-4-hydroxy-5-methyl-3(2H)-furanone (PubChem ID: 33931),,23.1922
Orange,Phlorizin,6072.0,9.9042
Orange,Methyl jasmonate,5367719.0,5.1463
Orange,Terpinolene,11463.0,6.889
Orange,"3,4-Dihydroxybenzoic Acid",72.0,13.257
Orange,nicotine,89594.0,5.3331
Orange,Camphene,6616.0,8.9312
Orange,4-Methylpentanoic Acid,12587.0,129.5582
Orange,alpha-Farnesene,5281516.0,6.8595
Orange,Ethyl 2-methylbutyrate,24020.0,6.7286
Orange,(-)-Epigallocatechin (PubChem ID: 72277),,8.9483
Orange,kaempferol,5280863.0,2.3152
Orange,methanethiol,878.0,1.4258
Orange,daidzein,5281708.0,3.1487
Orange,1-Heptanol,8129.0,212.2726
Orange,"1,4-Cineole",10106.0,0.784
Orange,benzaldehyde,240.0,1.2661
Orange,Beta-Elemene,6918391.0,8.4168
Orange,Dipentene,22311.0,4.6258
Orange,benzyl alcohol,244.0,76.0693
Orange,Beta-Terpineol,8748.0,7.3046
Orange,alpha-L-Sorbopyranose,441484.0,1.8096
Orange,DL-Liquiritigenin,1889.0,7.8334
Orange,Ethyl Isovalerate,7945.0,12.4499
Orange,Quercetagetin,5281680.0,9.3251
Orange,MLS002607979,235284.0,3.6904
Orange,1-Nonanol,8914.0,33.6898
Orange,CID 644104,644104.0,4.6882
Orange,Taxifolin,439533.0,4.0215
Orange,alpha-TERPINEOL,17100.0,5.595
Orange,2-Pentanone,7895.0,9.8369
Orange,D-mannitol,6251.0,9.2435
Orange,3-Carene,26049.0,2.7648
Orange,Gamma-Terpinene,7461.0,16.1829
Orange,Citronellol,8842.0,2.3363
Orange,indole-3-acetic acid,802.0,50.6273
Orange,16491-36-4,5352438.0,9.8952
Orange,sulfur dioxide,1119.0,0.7283
Orange,Ethyl caproate,31265.0,2.6222
Orange,Carvone,7439.0,19.7632
Orange,phloretin,4788.0,4.5855
Orange,Ethyl 3-hydroxyhexanoate,61293.0,16.4674
Orange,(Z)-Beta-Ocimene (PubChem ID: 5320250),,19.5476
Orange,Nomilin,326240.0,3.4529
Orange,Valencen,288227.0,3.742
Orange,1-Pyrroline,79803.0,7.7153
Orange,Methyl Anthranilate,8635.0,0.732
Orange,Sabinene,18818.0,2.9092
Orange,Octyl acetate,8164.0,6.4376
Orange,beta-Sinensal,5281535.0,8.0427
Orange,Menthone,26447.0,9.531
Orange,Beta-Caryophyllene,5281515.0,4.2924
Orange,Alpha-Sinensal,5281534.0,6.1099
Orange,Mesityl Oxide,8858.0,3.1296
Orange,Ethyl Butyrate,7762.0,2.1123
Orange,cis-Cinnamic acid,5372954.0,27.7957
Orange,Elemol,92138.0,6.8998
Orange,6-methyl-2-(oxiran-2-yl)hept-5-en-2-ol (PubChem ID: 102611),,8.0438
Orange,Hexanal,6184.0,4.7719
Orange,Geranyl Acetate,1549026.0,14.6297
Orange,Linamarin,11128.0,6.1545
Orange,2-Methyl-1-Butanol,8723.0,109.7521
Orange,1-octanol,957.0,462.6865
Orange,gamma-Caprolactone,12756.0,4.8131
Orange,cis-3-Hexenyl acetate,5363388.0,7.15
Orange,Heptanoic Acid,8094.0,104.0278
Orange,salicylic acid,338.0,126.2737
Orange,vanillin,1183.0,0.52
Orange,Butyl butyrate,7983.0,3.3431
Orange,Alpha-Phellandrene,7460.0,15.0954
